"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Early BCE/CE","Late BCE/CE","Context [7]","Context [8]","Context [9]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date"
"Sphinx Northeast","http://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","https://n2t.net/ark:/28722/k28s50k0j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.97535635924171","31.13795637402832","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-ss-032.jpg","2017-11-14T20:42:49Z","2025-04-02T11:26:21Z"
"Black and White Photo 00120","http://opencontext.org/media/d86bd04d-0f67-4acc-958e-1dfb496237a3","https://n2t.net/ark:/28722/k2cc18p7v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00120.jpg","2017-12-23T00:07:10Z","2025-04-02T10:44:55Z"
"Black and White Photo 00340","http://opencontext.org/media/58938309-3830-444c-87d2-dbc9d0fe046d","https://n2t.net/ark:/28722/k20v8rc85","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST Court","","","","","","https://opencontext.org/subjects/a6a9cb4f-04ec-44b2-9d77-24619c6ce57f","29.97520814732002","31.13829093244941","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00340.jpg","2017-12-23T00:07:44Z","2025-04-02T10:45:18Z"
"Black and White Photo 00348","http://opencontext.org/media/51dfbc0e-1a51-4aa7-9fb3-efbf5e7bf2e2","https://n2t.net/ark:/28722/k2zw1qn96","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST East Colonnade","","","","","","https://opencontext.org/subjects/d46b83a7-c471-4146-a238-cbb933ef6398","29.97520564731279","31.13839685773189","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00348.jpg","2017-12-23T00:07:50Z","2025-04-02T10:45:20Z"
"Black and White Photo 00330","http://opencontext.org/media/2f44ed68-ba02-45db-9a35-a17ea92c6c68","https://n2t.net/ark:/28722/k2988hh61","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa1","","https://opencontext.org/subjects/edf2b123-4d36-4ff7-8ce8-63593e1e2a72","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00330.jpg","2017-12-23T00:07:39Z","2025-04-02T10:45:08Z"
"Black and White Photo 00317","http://opencontext.org/media/7c8976db-bcb9-476b-b2e6-d9cf97b55026","https://n2t.net/ark:/28722/k2000dw45","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00317.jpg","2017-12-23T00:07:30Z","2025-04-02T10:45:04Z"
"Black and White Photo 00122","http://opencontext.org/media/685be0cd-ef83-4cd2-9bf4-532351c3d473","https://n2t.net/ark:/28722/k23x8jg37","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00122.jpg","2017-12-23T00:07:11Z","2025-04-02T10:44:56Z"
"Black and White Photo 00319","http://opencontext.org/media/c3c16768-2372-45b8-9dae-16f8a09d147b","https://n2t.net/ark:/28722/k2qj7pt67","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","","","","","","","https://opencontext.org/subjects/1a934b66-8bd6-476e-94c1-fdb51c456aa9","29.975190517527544","31.13832000374021","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00319.jpg","2017-12-23T00:07:31Z","2025-04-02T10:45:05Z"
"Black and White Photo 00328","http://opencontext.org/media/5b762836-3286-4793-8250-495353c46e6f","https://n2t.net/ark:/28722/k2js9z428","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa2","","https://opencontext.org/subjects/7213f34a-a494-4e27-a3e7-cf2cb661630f","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00328.jpg","2017-12-23T00:07:38Z","2025-04-02T10:45:07Z"
"Black and White Photo 00349","http://opencontext.org/media/e8af8a67-c63c-4ab3-9abd-62d1a7e8956d","https://n2t.net/ark:/28722/k2v410v48","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST East Colonnade","","","","","","https://opencontext.org/subjects/d46b83a7-c471-4146-a238-cbb933ef6398","29.97520564731279","31.13839685773189","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00349.jpg","2017-12-23T00:07:51Z","2025-04-02T10:45:20Z"
"Black and White Photo 00121","http://opencontext.org/media/7be05fd7-dded-43e2-b990-d3d3a1e1e1ef","https://n2t.net/ark:/28722/k27p9888v","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00121.jpg","2017-12-23T00:07:10Z","2025-04-02T10:44:55Z"
"Black and White Photo 00350","http://opencontext.org/media/7db50103-71f1-4f58-8e71-84d060bbd3d9","https://n2t.net/ark:/28722/k2qc0922h","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST East Colonnade","","","","","","https://opencontext.org/subjects/d46b83a7-c471-4146-a238-cbb933ef6398","29.97520564731279","31.13839685773189","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00350.jpg","2017-12-23T00:07:51Z","2025-04-02T10:45:20Z"
"Black and White Photo 00333","http://opencontext.org/media/9ff24265-081e-48f4-9bde-d2ffc0f31073","https://n2t.net/ark:/28722/k2x352n5p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa1","","https://opencontext.org/subjects/edf2b123-4d36-4ff7-8ce8-63593e1e2a72","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00333.jpg","2017-12-23T00:07:41Z","2025-04-02T10:45:09Z"
"Black and White Photo 00334","http://opencontext.org/media/2606bf99-c6fe-4a0d-93dc-2ac3cec966d5","https://n2t.net/ark:/28722/k2sb4bv02","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa1","","https://opencontext.org/subjects/edf2b123-4d36-4ff7-8ce8-63593e1e2a72","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00334.jpg","2017-12-23T00:07:41Z","2025-04-02T10:45:09Z"
"Black and White Photo 00124","http://opencontext.org/media/5c2c78a7-2c95-4c70-9e92-84d7f8b7eebc","https://n2t.net/ark:/28722/k2vd74146","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00124.jpg","2017-12-23T00:07:12Z","2025-04-02T10:44:56Z"
"Black and White Photo 00318","http://opencontext.org/media/6ae2ee77-9a32-4a13-a20c-63ce573caab5","https://n2t.net/ark:/28722/k2v98dn2z","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Amenhotep II Temple","","","","","","","https://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","29.975570022962426","31.138119272840626","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00318.jpg","2017-12-23T00:07:31Z","2025-04-02T10:45:05Z"
"Black and White Photo 00126","http://opencontext.org/media/db0ac28d-79de-46bb-bf4a-9326154894ac","https://n2t.net/ark:/28722/k2kw5pd7s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00126.jpg","2017-12-23T00:07:12Z","2025-04-02T10:44:57Z"
"Black and White Photo 00351","http://opencontext.org/media/677d2006-0736-4d89-9177-b0f9bdf0bd8c","https://n2t.net/ark:/28722/k2kk9k786","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST East Colonnade","","","","","","https://opencontext.org/subjects/d46b83a7-c471-4146-a238-cbb933ef6398","29.97520564731279","31.13839685773189","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00351.jpg","2017-12-23T00:07:52Z","2025-04-02T10:45:20Z"
"Black and White Photo 00352","http://opencontext.org/media/20cd6b51-722a-4a40-b1ca-5e5685f23490","https://n2t.net/ark:/28722/k2ft8vf23","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Sphinx Temple","ST East Colonnade","","","","","","https://opencontext.org/subjects/d46b83a7-c471-4146-a238-cbb933ef6398","29.97520564731279","31.13839685773189","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00352.jpg","2017-12-23T00:07:52Z","2025-04-02T10:45:20Z"
"Black and White Photo 00483","http://opencontext.org/media/055056fe-832e-4128-82b8-c89951bb3e56","https://n2t.net/ark:/28722/k2cr63816","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00483.jpg","2017-12-23T00:08:14Z","2025-04-02T10:45:38Z"
"Black and White Photo 00484","http://opencontext.org/media/da4a74cd-c721-49cb-a75a-0f45e551f00d","https://n2t.net/ark:/28722/k2805cf7r","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00484.jpg","2017-12-23T00:08:14Z","2025-04-02T10:45:38Z"
"Black and White Photo 00486","http://opencontext.org/media/19ee1ad5-a96c-4d51-ac29-701c344a2cab","https://n2t.net/ark:/28722/k20k2n71q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00486.jpg","2017-12-23T00:08:15Z","2025-04-02T10:45:39Z"
"Black and White Photo 00123","http://opencontext.org/media/f4a1ed60-25b0-44bc-bf25-dfc9a743b695","https://n2t.net/ark:/28722/k2057tn9s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","Squares N1, E9-E10","","","","","","","https://opencontext.org/subjects/256f8dbf-936a-41fe-90d2-38937dd036e0","29.975258193043114","31.138972106489454","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00123.jpg","2017-12-23T00:07:11Z","2025-04-02T10:44:56Z"
"Black and White Photo 00138","http://opencontext.org/media/b9f1c51a-2915-4de5-921c-9ed7ca84be8e","https://n2t.net/ark:/28722/k21z4gp39","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00138.jpg","2017-12-23T00:07:18Z","2025-04-02T10:44:59Z"
"Black and White Photo 00490","http://opencontext.org/media/76e3b070-63e4-45d1-92df-748998e9ef00","https://n2t.net/ark:/28722/k2gh9s566","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00490.jpg","2017-12-23T00:08:17Z","2025-04-02T10:45:39Z"
"Black and White Photo 00442","http://opencontext.org/media/05b0e25d-c9e0-4e23-bc0a-35bb0b7dd41f","https://n2t.net/ark:/28722/k2pc3853r","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00442.jpg","2017-12-23T00:07:55Z","2025-04-02T10:45:29Z"
"Black and White Photo 00139","http://opencontext.org/media/5092628c-3b03-4eef-ab56-300b44844025","https://n2t.net/ark:/28722/k2x63s19h","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00139.jpg","2017-12-23T00:07:19Z","2025-04-02T10:44:59Z"
"Black and White Photo 00485","http://opencontext.org/media/d07fed77-82d1-4563-860d-799099159726","https://n2t.net/ark:/28722/k24b3c16b","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00485.jpg","2017-12-23T00:08:15Z","2025-04-02T10:45:38Z"
"Black and White Photo 00137","http://opencontext.org/media/85e75d29-b080-4bb5-9bcd-7e8c137a046f","https://n2t.net/ark:/28722/k25q56g5g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00137.jpg","2017-12-23T00:07:18Z","2025-04-02T10:44:59Z"
"Black and White Photo 00487","http://opencontext.org/media/c5892af3-5d54-4659-a100-0166e4b3ea5e","https://n2t.net/ark:/28722/k2vt1xk6q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00487.jpg","2017-12-23T00:08:16Z","2025-04-02T10:45:39Z"
"Black and White Photo 00143","http://opencontext.org/media/95fba98b-ab8c-43fe-af2e-5898833049e0","https://n2t.net/ark:/28722/k2d79m666","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00143.jpg","2017-12-23T00:07:21Z","2025-04-02T10:45:00Z"
"Drawing d-ne-035","http://opencontext.org/media/6edb829c-47f1-45ef-95c1-9d057a92a5e7","https://n2t.net/ark:/28722/k29s21j2n","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","Feature FNEh15","","","https://opencontext.org/subjects/388c1f79-2b23-485d-9286-a63f2dc5b2fb","29.975383029433967","31.13792855839629","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png","2017-11-14T20:44:18Z","2025-04-02T11:23:49Z"
"Black and White Photo 00141","http://opencontext.org/media/2730217e-4d98-445f-8c41-89d2caf44a0c","https://n2t.net/ark:/28722/k2ns11t5d","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00141.jpg","2017-12-23T00:07:20Z","2025-04-02T10:44:59Z"
"Black and White Photo 00140","http://opencontext.org/media/519762f7-2962-43a3-abb3-575dd7e0e4d9","https://n2t.net/ark:/28722/k2sf3275r","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00140.jpg","2017-12-23T00:07:20Z","2025-04-02T10:44:59Z"
"Black and White Photo 00142","http://opencontext.org/media/be19ef33-0645-4ae1-89b7-84714f063360","https://n2t.net/ark:/28722/k2j10b10h","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00142.jpg","2017-12-23T00:07:21Z","2025-04-02T10:45:00Z"
"Black and White Photo 00466","http://opencontext.org/media/1d5f0426-d798-4f0f-b8cf-8dfd48216d59","https://n2t.net/ark:/28722/k2kh0vv32","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00466.jpg","2017-12-23T00:08:06Z","2025-04-02T10:45:34Z"
"Black and White Photo 00465","http://opencontext.org/media/7b8d9ff7-2dc7-49c3-8cb8-4cbc2fe62070","https://n2t.net/ark:/28722/k2q81kn8p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Terrace 1","Khafre Valley Temple","","","","","","","https://opencontext.org/subjects/d8ad9e55-8240-46ad-a2de-43a0e5070c70","29.97472785107438","31.138310266008006","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00465.jpg","2017-12-23T00:08:05Z","2025-04-02T10:45:34Z"
"Black and White Photo 00133","http://opencontext.org/media/0ae4f375-6970-454e-ab5d-f1fb2866b790","https://n2t.net/ark:/28722/k2pn9cb2s","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00133.jpg","2017-12-23T00:07:16Z","2025-04-02T10:44:58Z"
"Black and White Photo 00132","http://opencontext.org/media/2ed60c73-f00f-421b-9e4a-45e9eae719e9","https://n2t.net/ark:/28722/k2tf03450","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","East of Sphinx Temple","","","","","","","","https://opencontext.org/subjects/bab8ca31-476f-461e-843d-fb217d753988","29.975213086280775","31.13957411759464","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw00132.jpg","2017-12-23T00:07:15Z","2025-04-02T10:44:58Z"
"Digital Document f-sh-e-002","http://opencontext.org/media/6de9e111-62d7-4905-aff1-a2f40dbe5012","https://n2t.net/ark:/28722/k2640141j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","East Chapel","Feature FEa2","","https://opencontext.org/subjects/7213f34a-a494-4e27-a3e7-cf2cb661630f","29.975266248301207","31.13786131886295","Image media","https://opencontext.org/static/oc/icons-v2/noun-image-file-1453705.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-e-076.jpg","2017-11-14T20:44:17Z","2025-04-02T11:20:06Z"
